x,z,u
2.930931,0.5,0.9177851
2.936937,0.5,0.9228414
2.942943,0.5,0.9277007
2.948949,0.5,0.93237364
2.954955,0.5,0.9368671
2.960961,0.5,0.9411848
2.966967,0.5,0.94532704
2.972973,0.5,0.9492914
2.978979,0.5,0.953073
2.984985,0.5,0.9566631
2.990991,0.5,0.96005124
2.996997,0.5,0.9632233
3.003003,0.5,0.96616256
3.009009,0.5,0.96884906
3.015015,0.5,0.97125953
3.021021,0.5,0.973367
3.027027,0.5,0.97514087
3.033033,0.5,0.97654706
3.039039,0.5,0.9775465
3.045045,0.5,0.97809666
3.051051,0.5,0.97814935
3.057057,0.5,0.97765285
3.063063,0.5,0.97654986
3.069069,0.5,0.9747785
3.075075,0.5,0.9722725
3.081081,0.5,0.96896094
3.087087,0.5,0.9647696
3.093093,0.5,0.95962065
3.099099,0.5,0.95343477
3.105105,0.5,0.9461315
3.111111,0.5,0.93763286
3.117117,0.5,0.92786205
3.1231232,0.5,0.91674995
3.1291292,0.5,0.90423614
3.1351352,0.5,0.8902712
3.1411412,0.5,0.8748217
3.1471472,0.5,0.8578728
3.1531532,0.5,0.8394317
3.1591592,0.5,0.8195315
3.1651652,0.5,0.79823095
3.1711712,0.5,0.7756191
3.1771772,0.5,0.7518137
3.1831832,0.5,0.72695917
3.1891892,0.5,0.7012287
3.1951952,0.5,0.67481154
3.2012012,0.5,0.64791965
3.2072072,0.5,0.62076944
3.2132132,0.5,0.59358495
3.2192192,0.5,0.5665838
3.2252252,0.5,0.53997487
3.2312312,0.5,0.5139495
3.2372372,0.5,0.4886764
3.2432432,0.5,0.46430162
3.2492492,0.5,0.44093972
3.2552552,0.5,0.4186797
3.2612612,0.5,0.39757785
3.2672672,0.5,0.3776661
3.2732732,0.5,0.35894886
3.2792792,0.5,0.3414098
3.2852852,0.5,0.3250118
3.2912912,0.5,0.30970222
3.2972972,0.5,0.29541692
3.3033032,0.5,0.2820807
3.3093092,0.5,0.2696129
3.3153152,0.5,0.25792986
3.3213212,0.5,0.24694526
3.3273273,0.5,0.23657447
3.3333333,0.5,0.2267353
3.3393393,0.5,0.217349
3.3453453,0.5,0.20834297
3.3513513,0.5,0.19965002
3.3573573,0.5,0.19120988
3.3633633,0.5,0.18297052
3.3693693,0.5,0.17488694
3.3753753,0.5,0.16692376
3.3813813,0.5,0.15905195
3.3873873,0.5,0.15125227
3.3933933,0.5,0.14351308
3.3993993,0.5,0.13582915
3.4054053,0.5,0.12820327
3.4114113,0.5,0.12064427
3.4174173,0.5,0.113166094
3.4234233,0.5,0.10578662
3.4294293,0.5,0.098526955
3.4354353,0.5,0.09141129
3.4414413,0.5,0.084463954
3.4474473,0.5,0.07771021
3.4534533,0.5,0.07117349
3.4594593,0.5,0.06487656
3.4654653,0.5,0.058839444
3.4714713,0.5,0.05307925
3.4774773,0.5,0.047610406
3.4834833,0.5,0.042443458
3.4894893,0.5,0.03758568
3.4954953,0.5,0.033040944
3.5015016,0.5,0.02880973
3.5075076,0.5,0.024890069
3.5135136,0.5,0.021276478
3.5195196,0.5,0.017961923
3.5255256,0.5,0.0149368085
3.5315316,0.5,0.012190286
3.5375376,0.5,0.009710018
3.5435436,0.5,0.007482711
3.5495496,0.5,0.005494777
3.5555556,0.5,0.0037316717
3.5615616,0.5,0.00217909
3.5675676,0.5,0.00082290545
3.5735736,0.5,-0.00035100803
3.5795796,0.5,-0.0013564192
3.5855856,0.5,-0.0022065006
3.5915916,0.5,-0.0029139481
3.5975976,0.5,-0.0034908615
3.6036036,0.5,-0.003948685
3.6096096,0.5,-0.004298087
3.6156156,0.5,-0.004549261
3.6216216,0.5,-0.0047115646
3.6276276,0.5,-0.0047937
3.6336336,0.5,-0.0048041902
3.6396396,0.5,-0.00474995
3.6456456,0.5,-0.00463837
3.6516516,0.5,-0.0044755302
3.6576576,0.5,-0.0042674504
3.6636636,0.5,-0.004019495
3.6696696,0.5,-0.0037365519
3.6756756,0.5,-0.0034229122
3.6816816,0.5,-0.0030830465
3.6876876,0.5,-0.0027202927
3.6936936,0.5,-0.0023378693
3.6996996,0.5,-0.0019393526
3.7057056,0.5,-0.0015272461
3.7117116,0.5,-0.0011038743
3.7177176,0.5,-0.0006718002
3.7237236,0.5,-0.00023281202
3.7297297,0.5,0.00021094456
3.7357357,0.5,0.000658337
3.7417417,0.5,0.0011073984
3.7477477,0.5,0.0015570559
3.7537537,0.5,0.0020061173
3.7597597,0.5,0.0024533905
3.7657657,0.5,0.002897922
3.7717717,0.5,0.0033392347
3.7777777,0.5,0.0037761368
3.7837837,0.5,0.0042082705
3.7897897,0.5,0.004634682
3.7957957,0.5,0.0050553717
3.8018017,0.5,0.0054695047
3.8078077,0.5,0.0058769025
3.8138137,0.5,0.0062771477
3.8198197,0.5,0.0066700615
3.8258257,0.5,0.0070552267
3.8318317,0.5,0.0074326433
3.8378377,0.5,0.0078020133
3.8438437,0.5,0.008163277
3.8498497,0.5,0.008516256
3.8558557,0.5,0.008860771
3.8618617,0.5,0.00919712
3.8678677,0.5,0.009524826
3.8738737,0.5,0.009844188
3.8798797,0.5,0.0101550855
3.8858857,0.5,0.010457341
3.891892,0.5,0.010751549
3.897898,0.5,0.011037115
3.903904,0.5,0.011314396
3.90991,0.5,0.01158357
3.915916,0.5,0.0118442215
3.921922,0.5,0.012096886
3.927928,0.5,0.012341563
3.933934,0.5,0.012578253
3.93994,0.5,0.012806896
3.945946,0.5,0.013028089
3.951952,0.5,0.013241056
3.957958,0.5,0.013446752
3.963964,0.5,0.013645116
3.96997,0.5,0.013835911
3.975976,0.5,0.014019433
3.981982,0.5,0.014195804
3.987988,0.5,0.014365081
3.993994,0.5,0.014527503
4.0,0.5,0.0146830715
4.006006,0.5,0.014831785
4.012012,0.5,0.014973942
4.018018,0.5,0.015109602
4.024024,0.5,0.015238885
4.03003,0.5,0.015361909
4.036036,0.5,0.015478674
4.042042,0.5,0.015589599
4.048048,0.5,0.015694324
4.054054,0.5,0.015793148
4.06006,0.5,0.01588637
4.066066,0.5,0.01597387
4.072072,0.5,0.016055945
4.0780783,0.5,0.016132597
4.084084,0.5,0.016203824
4.0900903,0.5,0.016269926
4.096096,0.5,0.016330842
4.1021023,0.5,0.016386691
4.108108,0.5,0.016437594
4.1141143,0.5,0.016483966
4.12012,0.5,0.016525213
4.1261263,0.5,0.016561989
4.132132,0.5,0.016594056
4.1381383,0.5,0.016621891
4.144144,0.5,0.016645197
4.1501503,0.5,0.01666427
4.156156,0.5,0.016678993
4.1621623,0.5,0.016689721
4.168168,0.5,0.016696338
4.1741743,0.5,0.016699199
4.18018,0.5,0.016698007
4.1861863,0.5,0.016693119
4.192192,0.5,0.016684297
4.1981983,0.5,0.016672198
4.204204,0.5,0.016656402
4.2102103,0.5,0.016636912
4.216216,0.5,0.016614202
4.2222223,0.5,0.016588155
4.228228,0.5,0.01655865
4.2342343,0.5,0.016525988
4.24024,0.5,0.016490344
4.2462463,0.5,0.016451422
4.252252,0.5,0.016409818
4.2582583,0.5,0.016365055
4.264264,0.5,0.016317312
4.2702703,0.5,0.016266946
4.276276,0.5,0.01621366
4.2822824,0.5,0.01615769
4.288288,0.5,0.016099159
4.2942944,0.5,0.016038004
4.3003,0.5,0.015974406
4.3063064,0.5,0.015908185
4.312312,0.5,0.015839819
4.3183184,0.5,0.01576883
4.324324,0.5,0.015695695
4.3303304,0.5,0.015620235
4.336336,0.5,0.0155425705
4.3423424,0.5,0.0154627
4.348348,0.5,0.015380923
4.3543544,0.5,0.015296821
4.36036,0.5,0.015210871
4.3663664,0.5,0.015123073
4.372372,0.5,0.01503307
4.3783784,0.5,0.014941338
4.384384,0.5,0.014847819
4.3903904,0.5,0.014752511
4.396396,0.5,0.014655415
4.4024024,0.5,0.01455665
4.408408,0.5,0.014456335
4.4144144,0.5,0.014354292
4.42042,0.5,0.014250521
4.4264264,0.5,0.014145497
4.432432,0.5,0.014038745
4.4384384,0.5,0.013930801
4.444444,0.5,0.013821367
4.4504504,0.5,0.013710383
4.456456,0.5,0.013598088
4.4624624,0.5,0.013484422
4.4684687,0.5,0.013369743
4.4744744,0.5,0.013253514
4.4804807,0.5,0.013136212
4.4864864,0.5,0.013017777
4.4924927,0.5,0.012898091
4.4984984,0.5,0.012777392
4.5045047,0.5,0.012655441
4.5105104,0.5,0.012532596
4.5165167,0.5,0.0124086775
4.5225224,0.5,0.012283806
4.5285287,0.5,0.012157802
4.5345345,0.5,0.012031142
4.5405407,0.5,0.011903588
4.5465465,0.5,0.011774842
4.5525527,0.5,0.01164538
4.5585585,0.5,0.011515085
4.5645647,0.5,0.011383954
4.5705705,0.5,0.011252288
4.5765767,0.5,0.011119787
4.5825825,0.5,0.01098657
4.5885887,0.5,0.01085246
4.5945945,0.5,0.010717753
4.6006007,0.5,0.010582391
4.6066065,0.5,0.010446612
4.6126127,0.5,0.010309998
4.6186185,0.5,0.0101730265
4.6246247,0.5,0.01003534
4.6306305,0.5,0.009897057
4.6366367,0.5,0.009758476
4.6426425,0.5,0.009619299
4.6486487,0.5,0.009479824
4.6546545,0.5,0.009339515
4.6606607,0.5,0.009198967
4.6666665,0.5,0.009058122
4.6726727,0.5,0.008916739
4.6786785,0.5,0.008775119
4.6846848,0.5,0.008633081
4.6906905,0.5,0.008490685
4.6966968,0.5,0.008347992
4.7027025,0.5,0.008205
4.708709,0.5,0.00806189
4.7147145,0.5,0.007918302
4.720721,0.5,0.007774595
4.7267265,0.5,0.0076307096
4.732733,0.5,0.007486526
4.7387385,0.5,0.0073421635
4.744745,0.5,0.007197682
4.7507505,0.5,0.0070530213
4.756757,0.5,0.006908182
4.7627625,0.5,0.006763164
4.768769,0.5,0.0066182055
4.7747746,0.5,0.006473068
4.780781,0.5,0.0063278712
4.7867866,0.5,0.0061824955
4.792793,0.5,0.0060371794
4.7987986,0.5,0.0058916844
4.804805,0.5,0.0057463087
4.8108106,0.5,0.0056008734
4.816817,0.5,0.005455438
4.8228226,0.5,0.005310122
4.828829,0.5,0.005164746
4.8348346,0.5,0.0050193705
4.840841,0.5,0.0048741736
4.8468466,0.5,0.0047288574
4.852853,0.5,0.00458372
4.858859,0.5,0.004438702
4.864865,0.5,0.004293684
4.870871,0.5,0.0041488446
4.876877,0.5,0.0040041246
4.882883,0.5,0.003859464
4.888889,0.5,0.0037151016
4.894895,0.5,0.0035708584
4.900901,0.5,0.0034266748
4.906907,0.5,0.0032827891
4.912913,0.5,0.0031389035
4.918919,0.5,0.0029954351
4.924925,0.5,0.0028519668
4.930931,0.5,0.0027089156
4.936937,0.5,0.002565924
4.942943,0.5,0.0024232902
4.948949,0.5,0.0022807159
4.954955,0.5,0.0021384396
4.960961,0.5,0.0019966997
4.966967,0.5,0.0018549599
4.972973,0.5,0.0017135777
4.978979,0.5,0.0015723146
4.984985,0.5,0.0014314093
4.990991,0.5,0.0012909807
4.996997,0.5,0.0011507906
5.003003,0.5,0.0010107793
5.009009,0.5,0.0008712448
5.015015,0.5,0.00073194876
5.021021,0.5,0.00059301034
5.027027,0.5,0.00045448914
5.033033,0.5,0.00031608716
5.039039,0.5,0.00017834082
5.045045,0.5,4.0654093e-05
5.051051,0.5,-9.631738e-05
5.057057,0.5,-0.00023316965
5.063063,0.5,-0.00036966428
5.069069,0.5,-0.0005056821
5.075075,0.5,-0.00064128265
5.081081,0.5,-0.0007765852
5.087087,0.5,-0.0009113513
5.093093,0.5,-0.001045879
5.099099,0.5,-0.0011798106
5.105105,0.5,-0.0013135038
5.111111,0.5,-0.0014466606
5.117117,0.5,-0.0015794002
5.123123,0.5,-0.0017117821
5.129129,0.5,-0.0018436275
5.135135,0.5,-0.0019751154
5.141141,0.5,-0.0021060668
5.147147,0.5,-0.0022367202
5.153153,0.5,-0.0023667775
5.159159,0.5,-0.002496358
5.165165,0.5,-0.0026255809
5.171171,0.5,-0.0027542673
5.177177,0.5,-0.002882596
5.183183,0.5,-0.0030102096
5.189189,0.5,-0.0031375252
5.195195,0.5,-0.003264483
5.201201,0.5,-0.0033907257
5.207207,0.5,-0.0035164915
5.213213,0.5,-0.0036419593
5.219219,0.5,-0.003766831
5.225225,0.5,-0.003891047
5.231231,0.5,-0.004014965
5.2372375,0.5,-0.0041384064
5.243243,0.5,-0.004261192
5.2492495,0.5,-0.00438362
5.255255,0.5,-0.004505452
5.2612615,0.5,-0.004626807
5.267267,0.5,-0.004747685
5.2732735,0.5,-0.004867967
5.279279,0.5,-0.004987713
5.2852855,0.5,-0.0051069222
5.291291,0.5,-0.0052256547
5.2972975,0.5,-0.0053440295
5.3033032,0.5,-0.0054616295
5.3093095,0.5,-0.005578991
5.3153152,0.5,-0.005695399
5.3213215,0.5,-0.0058115683
5.3273273,0.5,-0.0059271418
5.3333335,0.5,-0.006042119
5.3393393,0.5,-0.0061566792
5.3453455,0.5,-0.0062706433
5.3513513,0.5,-0.00638419
5.3573575,0.5,-0.006496962
5.3633633,0.5,-0.0066093765
5.3693695,0.5,-0.006721314
5.3753753,0.5,-0.0068325363
5.3813815,0.5,-0.0069432817
5.3873873,0.5,-0.0070533715
5.3933935,0.5,-0.0071631037
5.3993993,0.5,-0.00727224
5.4054055,0.5,-0.0073808394
5.4114113,0.5,-0.007488843
5.4174175,0.5,-0.0075962506
5.4234233,0.5,-0.0077031218
5.4294295,0.5,-0.0078096353
5.4354353,0.5,-0.007915374
5.4414415,0.5,-0.008020755
5.4474473,0.5,-0.00812554
5.4534535,0.5,-0.008229729
5.4594593,0.5,-0.008333322
5.4654655,0.5,-0.0084363185
5.4714713,0.5,-0.008538898
5.4774776,0.5,-0.008640822
5.4834833,0.5,-0.008742329
5.4894896,0.5,-0.008843299
5.4954953,0.5,-0.008943792
5.5015016,0.5,-0.009043511
5.5075073,0.5,-0.009142753
5.5135136,0.5,-0.009241458
5.5195193,0.5,-0.009339627
5.5255256,0.5,-0.00943714
5.5315313,0.5,-0.009534236
5.5375376,0.5,-0.009630855
5.5435433,0.5,-0.009726819
5.5495496,0.5,-0.009822305
5.5555553,0.5,-0.009917136
5.5615616,0.5,-0.01001149
5.5675673,0.5,-0.010105249
5.5735736,0.5,-0.010198589
5.5795794,0.5,-0.010291394
5.5855856,0.5,-0.010383543
5.5915914,0.5,-0.010475215
5.5975976,0.5,-0.01056635
5.6036034,0.5,-0.010657009
5.6096096,0.5,-0.010746893
5.615616,0.5,-0.010836478
5.6216216,0.5,-0.010925468
5.627628,0.5,-0.011013802
5.6336336,0.5,-0.011101719
5.63964,0.5,-0.011189099
5.6456456,0.5,-0.011276003
5.651652,0.5,-0.0113623105
5.6576576,0.5,-0.011448082
5.663664,0.5,-0.011533376
5.6696696,0.5,-0.011618014
5.675676,0.5,-0.011702236
5.6816816,0.5,-0.01178598
5.687688,0.5,-0.011869188
5.6936936,0.5,-0.0119518
5.6997,0.5,-0.012033936
5.7057056,0.5,-0.012115534
5.711712,0.5,-0.012196597
5.7177176,0.5,-0.012277182
5.723724,0.5,-0.012357291
5.7297297,0.5,-0.012436744
5.735736,0.5,-0.012515899
5.7417417,0.5,-0.012594279
5.747748,0.5,-0.012672421
5.7537537,0.5,-0.012749847
5.75976,0.5,-0.012826916
5.7657657,0.5,-0.012903269
5.771772,0.5,-0.0129793845
5.7777777,0.5,-0.013054844
5.783784,0.5,-0.013129886
5.7897897,0.5,-0.013204452
5.795796,0.5,-0.013278481
5.8018017,0.5,-0.013351914
5.807808,0.5,-0.013424989
5.8138137,0.5,-0.013497528
5.81982,0.5,-0.01356953
5.8258257,0.5,-0.013641115
5.831832,0.5,-0.013712283
5.8378377,0.5,-0.013782915
5.843844,0.5,-0.013852891
5.8498497,0.5,-0.013922568
5.855856,0.5,-0.013991591
5.8618617,0.5,-0.014060494
5.867868,0.5,-0.014128622
5.8738737,0.5,-0.014196392
5.87988,0.5,-0.014263686
5.8858857,0.5,-0.014330383
5.891892,0.5,-0.014396723
5.8978977,0.5,-0.014462467
5.903904,0.5,-0.014527854
5.9099097,0.5,-0.014592882
5.915916,0.5,-0.0146573745
5.9219217,0.5,-0.014721509
5.927928,0.5,-0.014785048
5.9339337,0.5,-0.01484805
5.93994,0.5,-0.014910694
5.9459457,0.5,-0.014972981
5.951952,0.5,-0.015034672
5.9579577,0.5,-0.015095945
5.963964,0.5,-0.015156742
5.9699697,0.5,-0.015217241
5.975976,0.5,-0.015277203
5.9819818,0.5,-0.015336689
5.987988,0.5,-0.015395816
5.9939938,0.5,-0.015454408
6.0,0.5,-0.0155126415
